productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
617153,Caribou,Caribou,https://tcgplayer-cdn.tcgplayer.com/product/617153_200w.jpg,68,23766,https://cpt.tcgcsv.com/5TX6,2025-02-28T16:19:58.027,1,,,,,,
617154,Cavendish (105),Cavendish 105,https://tcgplayer-cdn.tcgplayer.com/product/617154_200w.jpg,68,23766,https://cpt.tcgcsv.com/6TX6,2025-02-28T16:20:12.48,1,,,,,,
617155,Killer,Killer,https://tcgplayer-cdn.tcgplayer.com/product/617155_200w.jpg,68,23766,https://cpt.tcgcsv.com/7TX6,2025-02-28T16:20:25.383,1,,,,,,
617156,Jewelry Bonney,Jewelry Bonney,https://tcgplayer-cdn.tcgplayer.com/product/617156_200w.jpg,68,23766,https://cpt.tcgcsv.com/8TX6,2025-02-28T16:20:40.087,1,,,,,,
617157,Scratchmen Apoo,Scratchmen Apoo,https://tcgplayer-cdn.tcgplayer.com/product/617157_200w.jpg,68,23766,https://cpt.tcgcsv.com/9TX6,2025-02-28T16:20:51.76,1,,,,,,
617158,Basil Hawkins,Basil Hawkins,https://tcgplayer-cdn.tcgplayer.com/product/617158_200w.jpg,68,23766,https://cpt.tcgcsv.com/bTX6,2025-02-28T16:21:01.587,1,,,,,,
617159,Heat & Wire,Heat and Wire,https://tcgplayer-cdn.tcgplayer.com/product/617159_200w.jpg,68,23766,https://cpt.tcgcsv.com/cTX6,2025-02-28T16:21:14.097,1,,,,,,
617160,Monkey.D.Luffy (111),MonkeyDLuffy 111,https://tcgplayer-cdn.tcgplayer.com/product/617160_200w.jpg,68,23766,https://cpt.tcgcsv.com/dTX6,2025-02-28T16:21:25.26,1,,,,,,
617161,Monkey.D.Luffy (111) (Parallel),MonkeyDLuffy 111 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617161_200w.jpg,68,23766,https://cpt.tcgcsv.com/fTX6,2025-02-28T16:21:36.687,1,,,,,,
617162,Eustass"Captain"Kid (112),EustassCaptainKid 112,https://tcgplayer-cdn.tcgplayer.com/product/617162_200w.jpg,68,23766,https://cpt.tcgcsv.com/gTX6,2025-02-28T16:21:47.937,1,,,,,,
617163,Eustass"Captain"Kid (112) (Parallel),EustassCaptainKid 112 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617163_200w.jpg,68,23766,https://cpt.tcgcsv.com/hTX6,2025-02-28T16:21:57.177,1,,,,,,
617164,Roronoa Zoro (113),Roronoa Zoro 113,https://tcgplayer-cdn.tcgplayer.com/product/617164_200w.jpg,68,23766,https://cpt.tcgcsv.com/jTX6,2025-02-28T16:22:07.117,1,,,,,,
617165,X.Drake,XDrake,https://tcgplayer-cdn.tcgplayer.com/product/617165_200w.jpg,68,23766,https://cpt.tcgcsv.com/kTX6,2025-02-28T16:22:17.79,1,,,,,,
617166,Let's Meet Again in the New World,Lets Meet Again in the New World,https://tcgplayer-cdn.tcgplayer.com/product/617166_200w.jpg,68,23766,https://cpt.tcgcsv.com/lTX6,2025-02-28T16:22:57.683,1,,,,,,
617167,Damned Punk,Damned Punk,https://tcgplayer-cdn.tcgplayer.com/product/617167_200w.jpg,68,23766,https://cpt.tcgcsv.com/mTX6,2025-02-28T16:23:06.96,1,,,,,,
617168,ROOM,ROOM,https://tcgplayer-cdn.tcgplayer.com/product/617168_200w.jpg,68,23766,https://cpt.tcgcsv.com/nTX6,2025-02-28T16:23:17.063,1,,,,,,
617169,Monkey.D.Luffy (118),MonkeyDLuffy 118,https://tcgplayer-cdn.tcgplayer.com/product/617169_200w.jpg,68,23766,https://cpt.tcgcsv.com/pTX6,2025-02-28T16:23:27.11,1,,,,,,
617170,Monkey.D.Luffy (118) (Parallel),MonkeyDLuffy 118 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617170_200w.jpg,68,23766,https://cpt.tcgcsv.com/qTX6,2025-02-28T16:23:35.913,1,,,,,,
617171,Trafalgar Law (119),Trafalgar Law 119,https://tcgplayer-cdn.tcgplayer.com/product/617171_200w.jpg,68,23766,https://cpt.tcgcsv.com/rTX6,2025-02-28T16:23:45.42,1,,,,,,
617172,Trafalgar Law (119) (Parallel),Trafalgar Law 119 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/617172_200w.jpg,68,23766,https://cpt.tcgcsv.com/sTX6,2025-02-28T16:24:33.523,1,,,,,,
617173,Trafalgar Law (119) (Manga),Trafalgar Law 119 Manga,https://tcgplayer-cdn.tcgplayer.com/product/617173_200w.jpg,68,23766,https://cpt.tcgcsv.com/tTX6,2025-02-28T16:24:19.737,1,,,,,,
617174,Charlotte Pudding (SP),Charlotte Pudding SP,https://tcgplayer-cdn.tcgplayer.com/product/617174_200w.jpg,68,23766,https://cpt.tcgcsv.com/vTX6,2025-02-28T16:24:48.613,1,,,,,,
617175,Sanji (SP),Sanji SP,https://tcgplayer-cdn.tcgplayer.com/product/617175_200w.jpg,68,23766,https://cpt.tcgcsv.com/wTX6,2025-02-28T16:24:57.833,1,,,,,,
617176,Edward.Newgate (SP),EdwardNewgate SP,https://tcgplayer-cdn.tcgplayer.com/product/617176_200w.jpg,68,23766,https://cpt.tcgcsv.com/xTX6,2025-02-28T16:25:09.027,1,,,,,,
617177,Uso-Hachi (SP),Uso Hachi SP,https://tcgplayer-cdn.tcgplayer.com/product/617177_200w.jpg,68,23766,https://cpt.tcgcsv.com/zTX6,2025-02-28T16:25:18.19,1,,,,,,
620135,Portgas.D.Ace (TR),PortgasDAce TR,https://tcgplayer-cdn.tcgplayer.com/product/620135_200w.jpg,68,23766,https://cpt.tcgcsv.com/K3-6,2025-02-28T15:51:06.06,1,,,,,,
620278,One Piece Tin Pack Set Vol. 1 -Gol.D.Roger-,One Piece Tin Pack Set Vol 1 GolDRoger,https://tcgplayer-cdn.tcgplayer.com/product/620278_200w.jpg,68,23766,https://cpt.tcgcsv.com/B7-6,2025-02-27T17:35:24.217,1,49.99,49.99,49.99,49.99,,Normal
620279,One Piece Tin Pack Set Vol. 1 -Monkey.D.Luffy-,One Piece Tin Pack Set Vol 1 MonkeyDLuffy,https://tcgplayer-cdn.tcgplayer.com/product/620279_200w.jpg,68,23766,https://cpt.tcgcsv.com/C7-6,2025-02-27T17:36:50.987,1,49.99,49.99,49.99,49.99,,Normal
620280,One Piece Tin Pack Set Vol. 1 Display,One Piece Tin Pack Set Vol 1 Display,https://tcgplayer-cdn.tcgplayer.com/product/620280_200w.jpg,68,23766,https://cpt.tcgcsv.com/D7-6,2025-02-27T17:38:39.587,1,499.99,499.99,499.99,,,Normal
620281,One Piece Tin Pack Set Vol. 1 Display Case,One Piece Tin Pack Set Vol 1 Display Case,https://tcgplayer-cdn.tcgplayer.com/product/620281_200w.jpg,68,23766,https://cpt.tcgcsv.com/F7-6,2025-02-27T17:40:22.373,1,,,,,,
