productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extAttribute,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCounterplus,extLife
499433,Yamato (Judge),Yamato Judge,https://tcgplayer-cdn.tcgplayer.com/product/499433_200w.jpg,68,17675,https://cpt.tcgcsv.com/HN_5,2023-08-04T19:51:48.627,1,PR,OP02-042,"Also treat this card's name as [Kouzuki Oden] according to the rules.
<br>
[On Play] Rest up to 1 of your opponent's Characters with a cost of 6 or less.",Green,Character,4,6000,Land of Wano,Strike,1.5,3.49,23.61,1.85,,Foil,,
499434,Donquixote Doflamingo (Judge),Donquixote Doflamingo Judge,https://tcgplayer-cdn.tcgplayer.com/product/499434_200w.jpg,68,17675,https://cpt.tcgcsv.com/JN_5,2023-08-04T19:43:56.11,1,PR,OP01-073,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.",Blue,Character,3,4000,Donquixote Pirates;The Seven Warlords of the Sea,Special,2.8,4.88,25.0,4.24,,Foil,1000,
501749,Tony Tony.Chopper (3-on-3 Cup) [Winner],Tony TonyChopper 3 on 3 Cup Winner,https://tcgplayer-cdn.tcgplayer.com/product/501749_200w.jpg,68,17675,https://cpt.tcgcsv.com/_J06,2023-08-31T12:39:57.263,1,C,ST01-006,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Red,Character,1,1000,Animal;Straw Hat Crew,,,,,,,,,
501750,Tony Tony.Chopper (3-on-3 Cup) [Participant],Tony TonyChopper 3 on 3 Cup Participant,https://tcgplayer-cdn.tcgplayer.com/product/501750_200w.jpg,68,17675,https://cpt.tcgcsv.com/0K06,2023-09-13T12:55:43.07,1,C,ST01-006,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",,Character,1,1000,Animal;Straw Hat Crew,,55.0,68.96,399.99,66.26,,Normal,,
502570,Judge Pack Vol. 1,Judge Pack Vol 1,https://tcgplayer-cdn.tcgplayer.com/product/502570_200w.jpg,68,17675,https://cpt.tcgcsv.com/q226,2023-08-04T19:45:55.307,1,,,,,,,,,,3.14,4.99,40.0,4.13,,Normal,,
502973,Jozu (Judge),Jozu Judge,https://tcgplayer-cdn.tcgplayer.com/product/502973_200w.jpg,68,17675,https://cpt.tcgcsv.com/tc26,2023-08-04T19:45:14.027,1,PR,OP02-008,"[DON!! x1] If you have 2 or less Life cards and your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush]. <em>(This card can attack on the turn in which it is played.)</em>",Red,Character,4,4000,Whitebeard Pirates,Strike,1.0,2.11,19.45,2.11,,Foil,2000,
502974,Koby (Judge),Koby Judge,https://tcgplayer-cdn.tcgplayer.com/product/502974_200w.jpg,68,17675,https://cpt.tcgcsv.com/vc26,2023-08-04T19:48:34.32,1,PR,OP02-098,[On Play] <strong>You may trash 1 card from your hand</strong>: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,Black,Character,3,4000,Navy,Strike,0.87,1.25,10.0,1.06,,Foil,1000,
503017,Donquixote Rosinante (Store Championship Participation Pack),Donquixote Rosinante Store Championship Participation Pack,https://tcgplayer-cdn.tcgplayer.com/product/503017_200w.jpg,68,17675,https://cpt.tcgcsv.com/md26,2023-07-07T13:04:19.337,1,PR,OP02-108,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Black,Character,2,2000,Donquixote Pirates;Navy,Special,2.45,3.67,14.84,3.15,,Foil,1000,
503018,Tony Tony.Chopper (Store Championship Participation Pack),Tony TonyChopper Store Championship Participation Pack,https://tcgplayer-cdn.tcgplayer.com/product/503018_200w.jpg,68,17675,https://cpt.tcgcsv.com/nd26,2023-07-07T13:04:41.07,1,PR,OP02-034,[DON!! x1] [When Attacking] Rest up to 1 of your opponent's Characters with a cost of 2 or less.,Green,Character,2,2000,FILM;Straw Hat Crew,Wisdom,18.45,21.5,58.99,19.31,,Foil,2000,
503019,Hitokiri Kamazo (Store Championship Participation Pack),Hitokiri Kamazo Store Championship Participation Pack,https://tcgplayer-cdn.tcgplayer.com/product/503019_200w.jpg,68,17675,https://cpt.tcgcsv.com/pd26,2023-07-07T13:04:27.067,1,PR,OP01-108,[On K.O.] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,Purple,Character,4,5000,Kid Pirates;Supernovas;SMILE,Slash,14.0,17.87,81.61,8.04,,Foil,1000,
503020,Nico Robin (Store Championship Participation Pack),Nico Robin Store Championship Participation Pack,https://tcgplayer-cdn.tcgplayer.com/product/503020_200w.jpg,68,17675,https://cpt.tcgcsv.com/qd26,2023-07-07T13:04:37.77,1,PR,OP01-017,[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less.,Red,Character,3,4000,Straw Hat Crew,Strike,21.92,23.32,62.07,21.93,,Foil,1000,
503021,Charlotte Brulee (Store Championship Participation Pack),Charlotte Brulee Store Championship Participation Pack,https://tcgplayer-cdn.tcgplayer.com/product/503021_200w.jpg,68,17675,https://cpt.tcgcsv.com/rd26,2023-07-07T13:04:16.203,1,PR,ST07-007,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[Trigger] Play this card.",Yellow,Character,3,1000,Big Mom Pirates,Special,10.85,17.5,69.94,16.75,,Foil,1000,
503022,Gecko Moria (Store Championship Participation Pack),Gecko Moria Store Championship Participation Pack,https://tcgplayer-cdn.tcgplayer.com/product/503022_200w.jpg,68,17675,https://cpt.tcgcsv.com/sd26,2023-07-07T13:04:23.143,1,PR,ST03-004,[On Play] Add up to 1 [The Seven Warlords of the Sea] or [Thriller Bark Pirates] type Character with a cost of 4 or less other than [Gecko Moria] from your trash to your hand.,Blue,Character,4,5000,The Seven Warlords of the Sea;Thriller Bark Pirates,Special,19.9,25.94,200.0,27.85,,Foil,1000,
503023,Monkey.D.Luffy (Store Championship Trophy Card),MonkeyDLuffy Store Championship Trophy Card,https://tcgplayer-cdn.tcgplayer.com/product/503023_200w.jpg,68,17675,https://cpt.tcgcsv.com/td26,2023-07-07T13:04:32.523,1,PR,P-001,[DON!! x2] This Character gains [Rush]. <em>(This card can attack on the turn in which it is played.)</em>,Red,Character,6,7000,Straw Hat Crew;Supernovas,Strike,200.0,290.0,423.36,313.57,,Foil,,
503243,Okiku (Tournament Pack Vol. 4),Okiku Tournament Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503243_200w.jpg,68,17675,https://cpt.tcgcsv.com/Tj26,2023-10-02T12:34:33.877,1,R,OP01-035,[DON!! x1] [When Attacking] [Once Per Turn] Rest up to 1 of your opponent's Characters with a cost of 5 or less.,Green,Character,3,5000,Land of Wano;The Akazaya Nine,Slash,0.23,0.55,6.0,0.49,,Normal,,
503244,Brook (Tournament Pack Vol. 4),Brook Tournament Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503244_200w.jpg,68,17675,https://cpt.tcgcsv.com/Vj26,2023-10-02T12:34:26.027,1,C,ST01-011,[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,Red,Character,2,3000,Straw Hat Crew,Slash,0.97,1.28,5.0,1.27,,Normal,2000,
503245,Dracule Mihawk (Tournament Pack Vol. 4),Dracule Mihawk Tournament Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503245_200w.jpg,68,17675,https://cpt.tcgcsv.com/Wj26,2023-10-02T12:34:29.837,1,C,ST03-005,[DON!! x1] [When Attacking] Draw 2 cards and trash 2 cards from your hand.,Blue,Character,4,5000,The Seven Warlords of the Sea,Slash,1.85,3.01,8.95,2.14,,Normal,2000,
503246,Tashigi (Tournament Pack Vol. 4),Tashigi Tournament Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503246_200w.jpg,68,17675,https://cpt.tcgcsv.com/Xj26,2023-10-02T12:34:39.253,1,C,ST06-006,[Activate:Main] <strong>You may rest this Character</strong>: Give up to 1 of your opponent's Characters -2 cost during this turn.,Black,Character,3,4000,Navy,Slash,1.0,3.72,7.0,2.85,,Normal,2000,
503247,Okiku (Winner Pack Vol. 4),Okiku Winner Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503247_200w.jpg,68,17675,https://cpt.tcgcsv.com/Zj26,2023-10-02T14:52:29.723,1,R,OP01-035,[DON!! x1] [When Attacking] [Once Per Turn] Rest up to 1 of your opponent's Characters with a cost of 5 or less.,Green,Character,3,5000,Land of Wano;The Akazaya Nine,Slash,1.98,3.08,100.0,2.23,,Foil,,
503248,Brook (Winner Pack Vol. 4),Brook Winner Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503248_200w.jpg,68,17675,https://cpt.tcgcsv.com/-j26,2023-10-02T14:52:25.953,1,C,ST01-011,[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,Red,Character,2,3000,Straw Hat Crew,Slash,4.09,7.0,50.0,5.09,,Foil,2000,
503249,Dracule Mihawk (Winner Pack Vol. 4),Dracule Mihawk Winner Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503249_200w.jpg,68,17675,https://cpt.tcgcsv.com/_j26,2023-10-02T14:52:22.317,1,C,ST03-005,[DON!! x1] [When Attacking] Draw 2 cards and trash 2 cards from your hand.,Blue,Character,4,5000,The Seven Warlords of the Sea,Slash,28.86,33.49,51.99,38.47,,Foil,2000,
503250,Tashigi (Winner Pack Vol. 4),Tashigi Winner Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503250_200w.jpg,68,17675,https://cpt.tcgcsv.com/0k26,2023-10-02T14:52:18.98,1,C,ST06-006,[Activate:Main] <strong>You may rest this Character</strong>: Give up to 1 of your opponent's Characters -2 cost during this turn.,Black,Character,3,4000,Navy,Slash,6.0,7.97,198.95,7.55,,Foil,2000,
503251,Tournament Pack Vol. 4,Tournament Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503251_200w.jpg,68,17675,https://cpt.tcgcsv.com/2k26,2023-10-13T18:52:41.193,1,,,,,,,,,,1.0,1.25,3.5,1.06,,Normal,,
503252,Winner Pack Vol. 4,Winner Pack Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/503252_200w.jpg,68,17675,https://cpt.tcgcsv.com/3k26,2023-10-13T18:56:11.92,1,,,,,,,,,,15.0,18.25,20.99,18.25,,Normal,,
503253,Roronoa Zoro (3-on-3 Cup) [Participant],Roronoa Zoro 3 on 3 Cup Participant,https://tcgplayer-cdn.tcgplayer.com/product/503253_200w.jpg,68,17675,https://cpt.tcgcsv.com/5k26,2023-08-31T12:39:46.093,1,SR,ST01-013,[DON!! x1] This Character gains +1000 power.,Red,Character,3,5000,Straw Hat Crew;Supernovas,Slash,1085.41,1292.71,1500.0,,,Normal,,
503254,Roronoa Zoro (3-on-3 Cup) [Winner],Roronoa Zoro 3 on 3 Cup Winner,https://tcgplayer-cdn.tcgplayer.com/product/503254_200w.jpg,68,17675,https://cpt.tcgcsv.com/6k26,2023-08-31T12:39:50.263,1,SR,ST01-013,[DON!! x1] This Character gains +1000 power.,,Character,3,5000,,Slash,,,,,,,,
503255,Usopp (3-on-3 Cup) [Participant],Usopp 3 on 3 Cup Participant,https://tcgplayer-cdn.tcgplayer.com/product/503255_200w.jpg,68,17675,https://cpt.tcgcsv.com/7k26,2023-08-31T12:40:00.44,1,R,OP01-004,[DON!! x1] [Your Turn] [Once Per Turn] Draw 1 card when your opponent activates an Event.,Red,Character,2,3000,Straw Hat Crew,Ranged,83.16,95.99,122.24,103.2,,Normal,2000,
503256,Usopp (3-on-3 Cup) [Winner],Usopp 3 on 3 Cup Winner,https://tcgplayer-cdn.tcgplayer.com/product/503256_200w.jpg,68,17675,https://cpt.tcgcsv.com/8k26,2023-08-31T12:40:03.59,1,R,OP01-004,[DON!! x1] [Your Turn] [Once Per Turn] Draw 1 card when your opponent activates an Event.,,Character,2,3000,,Ranged,,,,,,,2000,
504466,Premium Card Collection -ONE PIECE FILM RED Edition-,Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504466_200w.jpg,68,17675,https://cpt.tcgcsv.com/lP26,2023-11-22T05:03:09.727,1,,,,,,,,,,34.99,45.0,75.0,35.06,,Normal,,
504468,Uta (Premium Card Collection -ONE PIECE FILM RED Edition-),Uta Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504468_200w.jpg,68,17675,https://cpt.tcgcsv.com/nP26,2023-11-22T05:03:09.727,1,R,OP01-005,[On Play] Add up to 1 red Character card other than [Uta] with a cost of 3 or less from your trash to your hand.,Red,Character,4,4000,FILM,Special,1.21,2.99,13.95,1.67,,Foil,,
504469,Jinbe (Premium Card Collection -ONE PIECE FILM RED Edition-),Jinbe Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504469_200w.jpg,68,17675,https://cpt.tcgcsv.com/pP26,2023-11-22T05:03:09.727,1,UC,OP01-014,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[DON!! x1] [On Block] Play up to 1 red Character card with a cost of 2 or less from your hand.",Red,Character,4,5000,Fish-Man;Straw Hat Crew,Strike,0.69,2.0,8.95,0.97,,Foil,,
504470,Nico Robin (Premium Card Collection -ONE PIECE FILM RED Edition-),Nico Robin Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504470_200w.jpg,68,17675,https://cpt.tcgcsv.com/qP26,2023-11-22T05:03:09.727,1,R,OP01-017,[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less.,Red,Character,3,4000,Straw Hat Crew,Strike,4.75,5.28,28.95,4.99,,Foil,1000,
504471,Franky (Premium Card Collection -ONE PIECE FILM RED Edition-),Franky Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504471_200w.jpg,68,17675,https://cpt.tcgcsv.com/rP26,2023-11-22T05:03:09.727,1,UC,OP01-021,[DON!! x1] This Character can also attack your opponent's active Characters.,Red,Character,3,4000,Straw Hat Crew,Ranged,0.95,1.56,8.45,1.09,,Foil,,
504472,Shanks (Premium Card Collection -ONE PIECE FILM RED Edition-),Shanks Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504472_200w.jpg,68,17675,https://cpt.tcgcsv.com/sP26,2023-11-22T05:03:09.727,1,PR,P-016,,Red,Character,8,10000,FILM;The Four Emperors;Red-Haired Pirates,Slash,2.04,4.35,19.95,2.42,,Foil,1000,
504473,Monkey.D.Luffy (Premium Card Collection -ONE PIECE FILM RED Edition-),MonkeyDLuffy Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504473_200w.jpg,68,17675,https://cpt.tcgcsv.com/tP26,2023-11-22T05:03:09.727,1,PR,P-022,,Red,Character,4,6000,FILM;Straw Hat Crew;Supernovas,Strike,2.36,3.85,18.0,2.52,,Foil,1000,
504474,Usopp (Premium Card Collection -ONE PIECE FILM RED Edition-),Usopp Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504474_200w.jpg,68,17675,https://cpt.tcgcsv.com/vP26,2024-03-09T13:56:03.483,1,C,ST01-002,"[DON!! x2] [When Attacking] Your opponent cannot activate a [Blocker] Character that has 5000 or more power during this battle.
<br>
[Trigger] Play this card.",Red,Character,2,2000,Straw Hat Crew,Ranged,0.75,1.25,7.95,1.06,,Foil,1000,
504475,Sanji (Premium Card Collection -ONE PIECE FILM RED Edition-),Sanji Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504475_200w.jpg,68,17675,https://cpt.tcgcsv.com/wP26,2023-11-22T05:03:09.727,1,C,ST01-004,[DON!! x2] This Character gains [Rush]. <em>(This card can attack on the turn in which is is played.)</em>,Red,Character,2,4000,Straw Hat Crew,Strike,2.35,3.25,13.59,2.71,,Foil,,
504476,Tony Tony.Chopper (Premium Card Collection -ONE PIECE FILM RED Edition-),Tony TonyChopper Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504476_200w.jpg,68,17675,https://cpt.tcgcsv.com/xP26,2023-11-22T05:03:09.727,1,C,ST01-006,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Red,Character,1,1000,Animal;Straw Hat Crew,Strike,2.98,4.55,32.0,3.1,,Foil,,
504477,Nami (Premium Card Collection -ONE PIECE FILM RED Edition-),Nami Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504477_200w.jpg,68,17675,https://cpt.tcgcsv.com/zP26,2023-11-22T05:03:09.727,1,C,ST01-007,[Activate:Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,Red,Character,1,1000,Straw Hat Crew,Special,6.71,8.99,23.95,7.58,,Foil,1000,
504478,Brook (Premium Card Collection -ONE PIECE FILM RED Edition-),Brook Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504478_200w.jpg,68,17675,https://cpt.tcgcsv.com/BP26,2023-11-22T05:03:09.727,1,C,ST01-011,[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,Red,Character,2,3000,Straw Hat Crew,Slash,3.69,4.99,19.0,4.77,,Foil,2000,
504480,Roronoa Zoro (Premium Card Collection -ONE PIECE FILM RED Edition-),Roronoa Zoro Premium Card Collection ONE PIECE FILM RED Edition,https://tcgplayer-cdn.tcgplayer.com/product/504480_200w.jpg,68,17675,https://cpt.tcgcsv.com/DP26,2023-11-22T05:03:09.727,1,SR,ST01-013,[DON!! x1] This Character gains +1000 power.,Red,Character,3,5000,Straw Hat Crew;Supernovas,Slash,4.98,5.3,13.95,5.09,,Foil,,
504483,Portgas.D.Ace (Special Goods Set -Ace/Sabo/Luffy-),PortgasDAce Special Goods Set Ace Sabo Luffy,https://tcgplayer-cdn.tcgplayer.com/product/504483_200w.jpg,68,17675,https://cpt.tcgcsv.com/HP26,2023-11-10T20:15:14.107,1,L,OP03-001,"When this Leader attacks or is attacked, you may trash any number of Event or Stage cards from your hand. This Leader gains +1000 power during this battle for every card trashed.",Red,Leader,,5000,Whitebeard Pirates,Special,22.3,24.79,150.0,24.54,,Foil,,5
509458,Event Pack Vol. 2,Event Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/509458_200w.jpg,68,17675,https://cpt.tcgcsv.com/bP56,2023-07-27T19:16:22.543,1,,,,,,,,,,12.99,18.83,24.98,14.56,,Normal,,
509459,Raizo (Event Pack Vol. 2),Raizo Event Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/509459_200w.jpg,68,17675,https://cpt.tcgcsv.com/cP56,2023-07-27T19:19:28.823,1,PR,OP01-052,"[When Attacking] [Once Per Turn] If you have 2 or more rested Characters, draw 1 card.",Green,Character,3,4000,Land of Wano;The Akazaya Nine,Slash,0.35,1.0,12345.67,0.54,,Normal,1000,
509460,Sasaki (Event Pack Vol. 2),Sasaki Event Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/509460_200w.jpg,68,17675,https://cpt.tcgcsv.com/dP56,2023-07-27T19:20:59.12,1,PR,OP01-101,[DON!! x1] [When Attacking] <strong>You may trash 1 card from your hand</strong>: Add up to 1 DON!! card from your DON!! deck and rest it.,Purple,Character,3,4000,Animal Kingdom Pirates,Slash,0.5,1.17,12345.67,0.67,,Normal,2000,
509461,Tsuru (Event Pack Vol. 2),Tsuru Event Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/509461_200w.jpg,68,17675,https://cpt.tcgcsv.com/fP56,2024-05-04T13:04:41.353,1,PR,OP02-106,[On Play] Give up to 1 of your opponent's Characters -2 cost during this turn.,Black,Character,1,0,Navy,Wisdom,1.65,2.48,650.0,2.43,,Normal,2000,
509462,General Franky (Event Pack Vol. 2),General Franky Event Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/509462_200w.jpg,68,17675,https://cpt.tcgcsv.com/gP56,2023-07-27T19:24:12.263,1,PR,P-027,"Also treat this card's name as [Franky] according to the rules.
<br>
[Opponent's Turn] All of your Characters with 3000 base power or less gain +1000 power.",Red,Character,2,4000,Straw Hat Crew,Ranged,3.25,5.56,95.0,4.87,,Foil,,
509463,Monkey.D.Luffy (Event Pack Vol. 2),MonkeyDLuffy Event Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/509463_200w.jpg,68,17675,https://cpt.tcgcsv.com/hP56,2023-07-27T19:25:03.807,1,PR,P-033,[Activate:Main] <strong>You may place this Character at the bottom of the owner's deck</strong>: Draw 1 card.,Blue,Character,4,5000,Straw Hat Crew,Strike,12.23,14.5,12345.67,12.39,,Foil,1000,
509464,Sanji (Event Pack Vol. 2),Sanji Event Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/509464_200w.jpg,68,17675,https://cpt.tcgcsv.com/jP56,2023-07-27T19:27:14.273,1,PR,P-034,"[DON!! x1] [Your Turn] If you have 2 or less Life cards, this Character gains +2000 power.",Yellow,Character,3,4000,The Vinsmoke Family,Strike,2.95,4.26,75.0,2.74,,Foil,1000,
509465,Borsalino (Championship 2023),Borsalino Championship 2023,https://tcgplayer-cdn.tcgplayer.com/product/509465_200w.jpg,68,17675,https://cpt.tcgcsv.com/kP56,2023-07-27T19:33:10.69,1,PR,OP02-114,"[Opponent's Turn] This Character gains +1000 power and cannot be K.O.'d by effects.
<br>
[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Black,Character,4,5000,Navy,Special,489.99,570.0,899.0,592.82,,Foil,1000,
509466,Kuzan (Championship 2023),Kuzan Championship 2023,https://tcgplayer-cdn.tcgplayer.com/product/509466_200w.jpg,68,17675,https://cpt.tcgcsv.com/lP56,2023-07-27T19:34:48.66,1,PR,OP02-096,"[On Play] Draw 1 card.
<br>
[When Attacking] Give up to 1 of your opponent's Characters -4 cost during this turn.",Black,Character,4,5000,Navy,Special,948.7,1564.99,5000.0,,,Foil,,
509467,Sakazuki (Championship 2023),Sakazuki Championship 2023,https://tcgplayer-cdn.tcgplayer.com/product/509467_200w.jpg,68,17675,https://cpt.tcgcsv.com/mP56,2023-07-27T19:35:52.577,1,PR,OP02-099,[On Play] <strong>You may trash 1 card from your hand</strong>: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,Black,Character,6,7000,Navy,Special,1344.0,1399.99,1399.99,,,Foil,,
509752,Monkey.D.Luffy (Alternate Art),MonkeyDLuffy Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/509752_200w.jpg,68,17675,https://cpt.tcgcsv.com/3W56,2023-07-31T20:30:42.273,1,PR,P-001,[DON!! x2] This Character gains [Rush] <em>(This card can attack on the turn in which it is played.)</em>,Red,Character,6,7000,Straw Hat Crew;Supernovas,Strike,4.01,5.0,29.99,4.71,,Foil,,
510578,Monkey.D.Luffy (Gen Con 2023),MonkeyDLuffy Gen Con 2023,https://tcgplayer-cdn.tcgplayer.com/product/510578_200w.jpg,68,17675,https://cpt.tcgcsv.com/Bf66,2023-08-04T19:09:21.36,1,PR,P-037,"[When Attacking] If you have 2 or more rested Characters, this Character gains +1000 power during this turn.",Green,Character,2,4000,Straw Hat Crew,Strike,1.65,2.0,10.0,1.98,,Foil,,
510688,Bellamy (Pirates Party Vol. 4),Bellamy Pirates Party Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/510688_200w.jpg,68,17675,https://cpt.tcgcsv.com/Nh66,2023-09-18T13:13:10.203,1,PR,P-039,"[Banish] <em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em>
<br>
[DON!! x2] If you have 0 Life cards, this Character gains +2000 power.",Yellow,Character,5,6000,Bellamy Pirates,Strike,1.75,2.07,9.99,2.07,,Normal,,
510707,Mr.2.Bon.Kurei (Bentham) (Store Championship Participation Pack Vol. 2),Mr2BonKurei Bentham Store Championship Participation Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/510707_200w.jpg,68,17675,https://cpt.tcgcsv.com/9j66,2024-01-08T12:57:13.13,1,PR,OP01-084,"[DON!! x1] [When Attacking] Look at 5 cards from the top of your deck; reveal up to 1 [Baroque Works] type Event card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Blue,Character,3,4000,Baroque Works,Strike,3.6,11.98,22.0,4.06,,Foil,2000,
510712,Jozu (Store Championship Participation Pack Vol. 2),Jozu Store Championship Participation Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/510712_200w.jpg,68,17675,https://cpt.tcgcsv.com/gj66,2023-09-29T12:45:28.883,1,PR,OP02-008,"[DON!! x1] If you have 2 or less Life cards and your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush]. <em>(This card can attack on the turn in which it is played.)</em>",Red,Character,4,4000,Whitebeard Pirates,Strike,10.46,15.99,21.99,17.11,,Foil,2000,
510718,Pearl (Store Championship Participation Pack Vol. 2),Pearl Store Championship Participation Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/510718_200w.jpg,68,17675,https://cpt.tcgcsv.com/nj66,2023-09-29T12:45:36.73,1,PR,OP03-031,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Green,Character,2,2000,Krieg Pirates;East Blue,Strike,1.4,4.25,9.49,1.65,,Foil,1000,
510722,Helmeppo (Store Championship Participation Pack Vol. 2),Helmeppo Store Championship Participation Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/510722_200w.jpg,68,17675,https://cpt.tcgcsv.com/sj66,2023-09-29T12:45:25.027,1,PR,OP03-091,[On Play] Set the cost of up to 1 of your opponent's Characters with no base effect to 0 during this turn.,Black,Character,1,0,Navy,Wisdom,0.95,1.5,10.0,0.94,,Foil,,
510726,Sanji (Store Championship Participation Pack Vol. 2),Sanji Store Championship Participation Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/510726_200w.jpg,68,17675,https://cpt.tcgcsv.com/xj66,2023-09-29T12:45:39.913,1,PR,OP03-102,[DON!! x2] [When Attacking] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Add up to 1 card from the top of your deck to the top of your Life cards.,Yellow,Character,2,3000,The Vinsmoke Family,Strike,2.0,3.08,33.0,2.59,,Foil,2000,
510728,Shiki (Store Championship Participation Pack Vol. 2),Shiki Store Championship Participation Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/510728_200w.jpg,68,17675,https://cpt.tcgcsv.com/Bj66,2023-09-29T12:45:43.62,1,PR,ST05-008,"If you have 8 or more DON!! cards on your field, this Character cannot be K.O.'d in battle.",Purple,Character,6,7000,FILM;Golden Lion Pirates,Slash,1.0,2.61,20.0,1.37,,Foil,1000,
510733,"Eustass""Captain""Kid (Store Championship Vol. 2 Winner)",EustassCaptainKid Store Championship Vol 2 Winner,https://tcgplayer-cdn.tcgplayer.com/product/510733_200w.jpg,68,17675,https://cpt.tcgcsv.com/Hj66,2023-09-29T12:45:21.53,1,PR,P-003,[DON!! x2] This Character gains [Double Attack] <em>(This card deals 2 damage.)</em>,Green,Character,3,4000,Kid Pirates;Supernovas,Special,10.74,13.0,99.0,13.26,,Foil,1000,
