productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
516896,Toko,Toko,https://tcgplayer-cdn.tcgplayer.com/product/516896_200w.jpg,68,23297,https://cpt.tcgcsv.com/XM86,2023-09-15T17:21:20.903,1,UC,OP04-098,"[On Play] <strong>You may trash 2 [Land of Wano] type cards from your hand</strong>: If you have 1 or less Life cards, add 1 card from the top of your deck to the top of your Life cards.",Yellow,Character,2,0,Land of Wano,1000,Wisdom,0.75,0.92,43.6,0.92,,Normal
516897,Carmel,Carmel,https://tcgplayer-cdn.tcgplayer.com/product/516897_200w.jpg,68,23297,https://cpt.tcgcsv.com/ZM86,2023-09-15T17:21:46.717,1,C,OP04-101,"[Your Turn] [On Play] Draw 1 card.
<br>
[Trigger] Play this card. Then, K.O. up to 1 of your opponent's Characters with a cost of 2 or less.",Yellow,Character,2,1000,The House of Lambs,1000,Wisdom,0.35,1.0,3.46,0.4,,Normal
516898,Kouzuki Hiyori,Kouzuki Hiyori,https://tcgplayer-cdn.tcgplayer.com/product/516898_200w.jpg,68,23297,https://cpt.tcgcsv.com/-M86,2023-09-15T17:22:11.357,1,UC,OP04-103,"[On Play] Up to 1 of your [Land of Wano] type Leader or Character cards gains +1000 power during this turn.
<br>
[Trigger] Play this card.",Yellow,Character,2,0,Land of Wano;Kouzuki Clan,2000,Wisdom,3.0,4.55,21.99,6.67,,Normal
516899,Charlotte Bavarois,Charlotte Bavarois,https://tcgplayer-cdn.tcgplayer.com/product/516899_200w.jpg,68,23297,https://cpt.tcgcsv.com/_M86,2023-09-15T17:22:54.113,1,C,OP04-106,"[DON!! x1] If you have less Life cards than your opponent, this Character gains +1000 power.
<br>
[Trigger] <strong>You may trash 1 card from your hand</strong>: Play this card.",Yellow,Character,3,4000,Big Mom Pirates,1000,Strike,0.44,0.52,5.0,0.52,,Normal
516900,Charlotte Perospero,Charlotte Perospero,https://tcgplayer-cdn.tcgplayer.com/product/516900_200w.jpg,68,23297,https://cpt.tcgcsv.com/0N86,2023-09-15T17:23:54.027,1,C,OP04-107,,Yellow,Character,6,8000,Big Mom Pirates,1000,Special,1.99,2.66,22.79,2.64,,Normal
516901,Charlotte Moscato,Charlotte Moscato,https://tcgplayer-cdn.tcgplayer.com/product/516901_200w.jpg,68,23297,https://cpt.tcgcsv.com/2N86,2023-09-15T17:24:19.597,1,UC,OP04-108,"[DON!! x1] This Character gains [Banish]. <em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em>
<br>
[Trigger] <strong>You may trash 1 card from your hand</strong>: Play this card.",Yellow,Character,3,4000,Big Mom Pirates,1000,Slash,1.78,1.95,8.0,1.89,,Normal
516902,Tonoyasu,Tonoyasu,https://tcgplayer-cdn.tcgplayer.com/product/516902_200w.jpg,68,23297,https://cpt.tcgcsv.com/3N86,2023-09-15T17:24:45.487,1,C,OP04-109,[Activate:Main] <strong>You may trash this Character</strong>: Up to 1 of your [Land of Wano] type Leader or Character cards gains +3000 power during this turn.,Yellow,Character,2,2000,Land of Wano,1000,Wisdom,0.31,2.0,5.29,0.97,,Normal
516903,Pound,Pound,https://tcgplayer-cdn.tcgplayer.com/product/516903_200w.jpg,68,23297,https://cpt.tcgcsv.com/5N86,2023-09-15T17:25:18.747,1,C,OP04-110,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On K.O.] Add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of your opponent's Life cards face-up.",Yellow,Character,3,3000,Whole Cake Island,1000,Wisdom,0.59,0.79,9.99,0.73,,Normal
516904,Hera,Hera,https://tcgplayer-cdn.tcgplayer.com/product/516904_200w.jpg,68,23297,https://cpt.tcgcsv.com/6N86,2023-09-15T17:25:51.073,1,UC,OP04-111,"[Activate:Main] <strong>You may trash 1 of your [Homies] type Characters other than this Character and rest this Character</strong>: Set up to 1 of your [Charlotte Linlin] Characters as active.
<br>
[Trigger] Play this card.",Yellow,Character,5,3000,Big Mom Pirates;Homies,1000,Special,1.1,2.91,58.83,1.04,,Normal
516905,Rabiyan,Rabiyan,https://tcgplayer-cdn.tcgplayer.com/product/516905_200w.jpg,68,23297,https://cpt.tcgcsv.com/7N86,2023-09-15T17:26:20.42,1,C,OP04-113,[Trigger] Play this card.,Yellow,Character,2,3000,Big Mom Pirates;Homies,1000,Special,0.33,0.5,2.29,0.43,,Normal
516906,Randolph,Randolph,https://tcgplayer-cdn.tcgplayer.com/product/516906_200w.jpg,68,23297,https://cpt.tcgcsv.com/8N86,2023-09-15T17:26:45.793,1,C,OP04-114,,Yellow,Character,5,7000,Big Mom Pirates;Homies,1000,Slash,0.8,1.36,15.0,1.11,,Normal
516907,Gun Modoki,Gun Modoki,https://tcgplayer-cdn.tcgplayer.com/product/516907_200w.jpg,68,23297,https://cpt.tcgcsv.com/9N86,2023-09-15T17:27:07.76,1,C,OP04-115,"[Main] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Up to 1 of your [Land of Wano] type Characters gains [Double Attack] during this turn. <em>(This card deals 2 damage.)</em>
<br>
[Trigger] Up to 1 of your Leader or Character cards gains +1000 power during this turn.",Yellow,Event,1,,Land of Wano;Kouzuki Clan,,,0.74,0.89,5.95,0.84,,Normal
516908,Diable Jambe Joue Shot,Diable Jambe Joue Shot,https://tcgplayer-cdn.tcgplayer.com/product/516908_200w.jpg,68,23297,https://cpt.tcgcsv.com/bN86,2023-09-15T17:27:34.177,1,UC,OP04-116,"[Counter] Up to 1 of your Leader or Character cards gains +6000 power during this battle. Then, if you and your opponent have a total of 4 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 2 or less.
<br>
[Trigger] Draw 1 card.",Yellow,Event,3,,The Vinsmoke Family,,,0.75,1.07,4.0,1.09,,Normal
516961,Kingdoms of Intrigue - Pre-Release Pack,Kingdoms of Intrigue Pre Release Pack,https://tcgplayer-cdn.tcgplayer.com/product/516961_200w.jpg,68,23297,https://cpt.tcgcsv.com/fP86,2023-12-15T15:04:07.647,1,,,,,,,,,,,2.29,3.7,30.0,4.32,,Normal
